latitude,longitude,population
14.6823611,121.01875,11.796038
14.6793056,121.0179167,11.796038
14.6809722,121.0195833,11.796038
14.6793056,121.0206944,11.796038
14.6818056,121.01625,11.796038
14.6806944,121.0170833,11.796038
14.6795833,121.0223611,11.796038
14.6798611,121.0218056,11.796038
14.6831944,121.0220833,11.796038
14.6881944,121.0284722,11.796038
14.6843056,121.0268056,11.796038
14.6826389,121.03125,11.796038
14.6851389,121.0295833,11.796038
14.6868056,121.0295833,11.796038
14.6893056,121.03125,11.796038
14.6879167,121.0251389,11.796038
14.6909722,121.0293056,11.796038
14.6876389,121.0301389,11.796038
14.6801389,121.0268056,11.796038
14.6854167,121.0234722,11.796038
14.69125,121.0293056,11.796038
14.6868056,121.0265278,11.796038
14.6790278,121.0265278,11.796038
14.6840278,121.0306944,11.796038
14.6843056,121.0298611,11.796038
14.6818056,121.0290278,11.796038
14.6893056,121.0270833,11.796038
14.6854167,121.0256944,11.796038
14.6865278,121.0318056,11.796038
14.6829167,121.0229167,11.796038
14.6893056,121.0279167,11.796038
14.6795833,121.0240278,11.796038
14.6873611,121.0251389,11.796038
14.68375,121.0226389,11.796038
14.68625,121.0251389,11.796038
14.6806944,121.0315278,11.796038
14.6879167,121.0304167,11.796038
14.6806944,121.0301389,11.796038
14.6895833,121.0279167,11.796038
14.6854167,121.0226389,11.796038
14.6851389,121.0231944,11.796038
14.6829167,121.0248611,11.796038
14.6793056,121.0234722,11.796038
14.6806944,121.0306944,11.796038
14.6873611,121.0315278,11.796038
14.6848611,121.0270833,11.796038
14.6848611,121.03125,11.796038
14.6779167,121.0245833,11.796038
14.6843056,121.0295833,11.796038
14.6898611,121.02625,11.796038
14.6829167,121.0276389,11.796038
14.6826389,121.0281944,11.796038
14.6779167,121.0243056,11.796038
14.6876389,121.0254167,11.796038
14.68375,121.0248611,11.796038
14.6806944,121.0279167,11.796038
14.6890278,121.0309722,11.796038
14.6820833,121.0270833,11.796038
14.68625,121.0293056,11.796038
14.6798611,121.0259722,11.796038
14.6820833,121.0273611,11.796038
14.6868056,121.0268056,11.796038
14.6795833,121.0268056,11.796038
14.6831944,121.0273611,11.796038
14.6843056,121.0273611,11.796038
14.6831944,121.0318056,11.796038
14.6884722,121.0273611,11.796038
14.6859722,121.0265278,11.796038
14.69125,121.02875,11.796038
14.6893056,121.0295833,11.796038
14.6870833,121.02625,11.796038
14.6859722,121.0251389,11.796038
14.6870833,121.02875,11.796038
14.6806944,121.02375,11.796038
14.68125,121.0284722,11.796038
11.52125,122.5090278,1.101206
11.5170833,122.5293056,1.101206
11.5209722,122.5206944,1.101206
11.5054167,122.5201389,1.101206
11.5093056,122.5048611,1.101206
11.50875,122.5243056,1.101206
11.5145833,122.51625,1.101206
11.5229167,122.51125,1.101206
11.5115278,122.5218056,1.101206
11.51625,122.5323611,1.101206
11.5101389,122.5215278,1.101206
11.5220833,122.51375,1.101206
11.5248611,122.5268056,1.101206
11.5190278,122.5329167,1.101206
11.5104167,122.5118056,1.101206
11.5226389,122.51875,1.101206
11.5179167,122.5140278,1.101206
11.5023611,122.5206944,1.101206
11.5095833,122.5051389,1.101206
11.5134722,122.5173611,1.101206
11.51875,122.5143056,1.101206
11.5226389,122.5279167,1.101206
11.50875,122.5131944,1.101206
11.5195833,122.50375,1.101206
11.5179167,122.5326389,1.101206
11.5201389,122.5201389,1.101206
11.51625,122.5026389,1.101206
11.5029167,122.5315278,1.101206
11.5168056,122.5295833,1.101206
11.5229167,122.5251389,1.101206
11.5120833,122.5118056,1.101206
11.5218056,122.5095833,1.101206
11.52375,122.5065278,1.101206
11.5093056,122.5248611,1.101206
11.5206944,122.5184722,1.101206
11.5229167,122.5229167,1.101206
11.5123611,122.5120833,1.101206
11.5218056,122.5048611,1.101206
11.5109722,122.5126389,1.101206
11.5059722,122.5270833,1.101206
11.5245833,122.5273611,1.101206
11.5220833,122.5229167,1.101206
11.5168056,122.5109722,1.101206
11.5215278,122.5293056,1.101206
11.5181944,122.53125,1.101206
11.5201389,122.5245833,1.101206
11.5198611,122.5156944,1.101206
11.5259722,122.5281944,1.101206
11.5215278,122.5254167,1.101206
11.5118056,122.5148611,1.101206
11.5223611,122.50875,1.101206
11.51125,122.5218056,1.101206
11.5226389,122.5229167,1.101206
11.51875,122.5148611,1.101206
11.5243056,122.5223611,1.101206
11.5173611,122.5131944,1.101206
11.5081944,122.5248611,1.101206
11.5209722,122.52125,1.101206
11.5084722,122.5129167,1.101206
11.5045833,122.5295833,1.101206
11.52375,122.5081944,1.101206
11.51625,122.5329167,1.101206
11.5148611,122.5106944,1.101206
11.52375,122.5234722,1.101206
11.5170833,122.5309722,1.101206
11.5173611,122.5023611,1.101206
11.5254167,122.5026389,1.101206
11.5223611,122.51375,1.101206
11.5156944,122.5323611,1.101206
11.5226389,122.5081944,1.101206
11.5198611,122.5259722,1.101206
11.52125,122.5031944,1.101206
11.51625,122.5145833,1.101206
11.5031944,122.5306944,1.101206
11.5065278,122.5270833,1.101206
11.5076389,122.5079167,1.101206
11.5118056,122.5118056,1.101206
11.5173611,122.5293056,1.101206
11.5245833,122.5268056,1.101206
11.5101389,122.5031944,1.101206
11.52375,122.5259722,1.101206
11.52125,122.5226389,1.101206
11.5154167,122.4981944,1.101206
11.5209722,122.5204167,1.101206
11.5156944,122.5154167,1.101206
11.5115278,122.5123611,1.101206
11.5156944,122.5151389,1.101206
11.5226389,122.5281944,1.101206
11.5151389,122.51375,1.101206
11.5226389,122.5068056,1.101206
11.5234722,122.50375,1.101206
11.5220833,122.5040278,1.101206
11.5029167,122.5309722,1.101206
11.5248611,122.5065278,1.101206
11.5059722,122.5140278,1.101206
11.5226389,122.50875,1.101206
11.51875,122.5095833,1.101206
11.5109722,122.52125,1.101206
11.5198611,122.5143056,1.101206
11.5184722,122.5259722,1.101206
11.5120833,122.5190278,1.101206
11.5223611,122.5279167,1.101206
11.5120833,122.5126389,1.101206
11.5220833,122.5151389,1.101206
11.5151389,122.5106944,1.101206
11.5265278,122.5048611,1.101206
11.5159722,122.5173611,1.101206
11.5140278,122.5176389,1.101206
11.5190278,122.5040278,1.101206
11.5126389,122.5115278,1.101206
11.5226389,122.5243056,1.101206
11.5184722,122.5329167,1.101206
11.5218056,122.5120833,1.101206
11.5084722,122.5243056,1.101206
11.5179167,122.5315278,1.101206
11.5026389,122.5198611,1.101206
11.5251389,122.5068056,1.101206
11.5201389,122.5143056,1.101206
11.5206944,122.5079167,1.101206
11.5204167,122.51625,1.101206
11.5204167,122.5279167,1.101206
11.5223611,122.5084722,1.101206
11.52125,122.5206944,1.101206
11.51375,122.5170833,1.101206
11.5184722,122.5143056,1.101206
11.51875,122.5098611,1.101206
11.5201389,122.5173611,1.101206
11.5251389,122.5226389,1.101206
11.5079167,122.51375,1.101206
11.5101389,122.5229167,1.101206
11.5065278,122.5268056,1.101206
11.5168056,122.5306944,1.101206
11.5251389,122.5270833,1.101206
11.5184722,122.5023611,1.101206
11.5165278,122.51375,1.101206
11.5106944,122.5209722,1.101206
11.5231944,122.5231944,1.101206
11.5081944,122.5245833,1.101206
11.5176389,122.5259722,1.101206
11.5129167,122.5184722,1.101206
11.5231944,122.5251389,1.101206
11.5218056,122.5093056,1.101206
11.5168056,122.5320833,1.101206
11.5109722,122.5215278,1.101206
11.5073611,122.5304167,1.101206
11.5073611,122.5306944,1.101206
11.5220833,122.5048611,1.101206
11.5206944,122.5093056,1.101206
11.52125,122.5281944,1.101206
11.5218056,122.5084722,1.101206
11.5168056,122.5118056,1.101206
11.5231944,122.5068056,1.101206
11.5118056,122.5145833,1.101206
11.5218056,122.5081944,1.101206
11.5234722,122.5256944,1.101206
11.5084722,122.5304167,1.101206
11.5181944,122.5323611,1.101206
11.5231944,122.5229167,1.101206
11.51875,122.5040278,1.101206
11.5148611,122.5026389,1.101206
11.5220833,122.5081944,1.101206
11.5220833,122.5279167,1.101206
11.5031944,122.5309722,1.101206
11.5226389,122.5059722,1.101206
11.5215278,122.5229167,1.101206
11.5234722,122.5070833,1.101206
11.5215278,122.5034722,1.101206
11.5115278,122.5259722,1.101206
11.5156944,122.5106944,1.101206
11.5240278,122.5229167,1.101206
11.5223611,122.5231944,1.101206
11.5201389,122.5148611,1.101206
11.5245833,122.5204167,1.101206
11.5204167,122.5190278,1.101206
11.5204167,122.5265278,1.101206
11.5084722,122.52375,1.101206
11.5056944,122.5276389,1.101206
11.5065278,122.5148611,1.101206
11.5034722,122.5306944,1.101206
11.52125,122.5254167,1.101206
11.5084722,122.5240278,1.101206
11.52375,122.5304167,1.101206
11.5204167,122.52375,1.101206
11.5023611,122.5318056,1.101206
11.5173611,122.5115278,1.101206
11.5226389,122.5043056,1.101206
11.5226389,122.5084722,1.101206
11.5129167,122.51625,1.101206
11.5168056,122.53125,1.101206
11.5190278,122.5098611,1.101206
11.5123611,122.5223611,1.101206
11.5220833,122.50875,1.101206
11.5070833,122.5304167,1.101206
11.5245833,122.5073611,1.101206
11.5151389,122.5031944,1.101206
11.51875,122.5334722,1.101206
11.52125,122.5223611,1.101206
11.5245833,122.5279167,1.101206
11.51625,122.5040278,1.101206
11.5220833,122.5084722,1.101206
11.5098611,122.5223611,1.101206
11.51375,122.51125,1.101206
11.5248611,122.5070833,1.101206
11.5201389,122.52125,1.101206
11.5193056,122.5173611,1.101206
11.5170833,122.5320833,1.101206
11.5156944,122.5320833,1.101206
11.5229167,122.5306944,1.101206
11.5234722,122.5068056,1.101206
11.5159722,122.53125,1.101206
11.5243056,122.5070833,1.101206
11.5218056,122.5193056,1.101206
11.51125,122.5215278,1.101206
11.5051389,122.52875,1.101206
11.5143056,122.5173611,1.101206
11.5229167,122.5145833,1.101206
11.5226389,122.5251389,1.101206
11.5193056,122.50125,1.101206
11.5190278,122.5048611,1.101206
11.5229167,122.5231944,1.101206
11.5084722,122.5148611,1.101206
11.5151389,122.5118056,1.101206
11.5243056,122.5026389,1.101206
11.5201389,122.52625,1.101206
11.5126389,122.5204167,1.101206
11.52375,122.52625,1.101206
11.5181944,122.5290278,1.101206
11.5020833,122.5248611,1.101206
11.5126389,122.51875,1.101206
11.5248611,122.5226389,1.101206
11.5126389,122.51625,1.101206
11.5154167,122.5154167,1.101206
11.5173611,122.5295833,1.101206
11.5123611,122.51875,1.101206
11.51625,122.5115278,1.101206
11.5101389,122.5101389,1.101206
11.5226389,122.5104167,1.101206
11.5254167,122.5276389,1.101206
11.5120833,122.52125,1.101206
11.5240278,122.5293056,1.101206
11.5159722,122.5148611,1.101206
11.5220833,122.5256944,1.101206
11.52375,122.5134722,1.101206
11.5140278,122.5109722,1.101206
11.5123611,122.5190278,1.101206
11.51125,122.5206944,1.101206
11.5115278,122.5201389,1.101206
11.5251389,122.5268056,1.101206
11.5215278,122.5081944,1.101206
11.5229167,122.5084722,1.101206
11.5201389,122.5248611,1.101206
11.5190278,122.5315278,1.101206
11.5151389,122.5306944,1.101206
11.5145833,122.5109722,1.101206
11.5176389,122.5123611,1.101206
9.60625,124.2756944,35.186403
9.6048611,124.2754167,35.186403
9.6065278,124.2756944,35.186403
9.6051389,124.2754167,35.186403
9.6056944,124.2754167,35.186403
9.6045833,124.2754167,35.186403
9.6054167,124.2756944,35.186403
9.6045833,124.2751389,35.186403
9.6056944,124.2759722,35.186403
16.7870833,121.5331944,5.834205
16.7823611,121.5420833,5.834205
16.7873611,121.5370833,5.834205
16.7881944,121.5306944,5.834205
16.7876389,121.5340278,5.834205
16.7873611,121.5329167,5.834205
16.7820833,121.5415278,5.834205
16.7870833,121.5356944,5.834205
16.7890278,121.5329167,5.834205
16.7854167,121.5356944,5.834205
16.7890278,121.53125,5.834205
16.77875,121.5415278,5.834205
16.7884722,121.5359722,5.834205
16.7856944,121.5376389,5.834205
16.7879167,121.5365278,5.834205
16.7840278,121.5418056,5.834205
16.78375,121.5406944,5.834205
16.7881944,121.5334722,5.834205
16.78875,121.5329167,5.834205
16.7865278,121.5359722,5.834205
16.78625,121.5370833,5.834205
16.7881944,121.5368056,5.834205
16.7834722,121.5409722,5.834205
16.7831944,121.5418056,5.834205
16.7873611,121.5331944,5.834205
16.7823611,121.5409722,5.834205
16.7876389,121.5356944,5.834205
16.7868056,121.5343056,5.834205
16.7868056,121.5370833,5.834205
16.7868056,121.5323611,5.834205
16.7881944,121.5351389,5.834205
16.7893056,121.5318056,5.834205
16.7918056,121.5329167,5.834205
16.7895833,121.5323611,5.834205
16.7826389,121.5431944,5.834205
16.7856944,121.5379167,5.834205
16.7848611,121.5354167,5.834205
16.7870833,121.5354167,5.834205
16.7873611,121.5340278,5.834205
16.7831944,121.5429167,5.834205
16.7859722,121.5329167,5.834205
16.7826389,121.5409722,5.834205
16.7873611,121.5356944,5.834205
16.7879167,121.5306944,5.834205
16.7856944,121.5423611,5.834205
16.7870833,121.5309722,5.834205
16.7879167,121.5334722,5.834205
16.7865278,121.5323611,5.834205
16.7829167,121.54375,5.834205
16.7848611,121.5373611,5.834205
16.7893056,121.5334722,5.834205
16.7898611,121.5351389,5.834205
16.7890278,121.53375,5.834205
16.7879167,121.5368056,5.834205
16.78875,121.5340278,5.834205
16.7881944,121.5345833,5.834205
16.78875,121.5306944,5.834205
16.7890278,121.5318056,5.834205
16.7815278,121.5465278,5.834205
16.7870833,121.5345833,5.834205
16.7854167,121.53875,5.834205
16.7829167,121.5420833,5.834205
16.7879167,121.53625,5.834205
16.78875,121.5343056,5.834205
16.7873611,121.5323611,5.834205
16.7856944,121.53625,5.834205
16.7876389,121.5320833,5.834205
16.7881944,121.5340278,5.834205
16.7809722,121.54125,5.834205
16.7856944,121.5429167,5.834205
16.78875,121.5348611,5.834205
16.7854167,121.5368056,5.834205
16.7851389,121.5365278,5.834205
16.7856944,121.5368056,5.834205
16.7854167,121.5348611,5.834205
16.7893056,121.5329167,5.834205
16.7890278,121.5343056,5.834205
16.7895833,121.5320833,5.834205
16.7823611,121.54125,5.834205
16.78625,121.5345833,5.834205
16.7873611,121.5373611,5.834205
16.7856944,121.5356944,5.834205
16.78875,121.5320833,5.834205
16.7851389,121.5345833,5.834205
16.7870833,121.5334722,5.834205
16.7831944,121.54125,5.834205
16.78875,121.5334722,5.834205
16.7879167,121.5376389,5.834205
16.7876389,121.5365278,5.834205
16.7831944,121.5415278,5.834205
16.7848611,121.5384722,5.834205
16.7879167,121.5348611,5.834205
16.7870833,121.5376389,5.834205
16.7909722,121.5323611,5.834205
16.7881944,121.5381944,5.834205
16.7884722,121.5306944,5.834205
16.7881944,121.5376389,5.834205
16.7868056,121.5334722,5.834205
16.7873611,121.53375,5.834205
16.7890278,121.5345833,5.834205
16.7856944,121.53375,5.834205
16.7876389,121.53625,5.834205
16.7873611,121.5379167,5.834205
16.7834722,121.5415278,5.834205
16.7868056,121.5348611,5.834205
16.78625,121.5334722,5.834205
16.7870833,121.5348611,5.834205
16.7854167,121.5354167,5.834205
16.7884722,121.5315278,5.834205
16.78875,121.5326389,5.834205
16.7876389,121.5334722,5.834205
16.7904167,121.5348611,5.834205
16.7795833,121.5420833,5.834205
16.7881944,121.5365278,5.834205
16.7879167,121.53375,5.834205
16.7784722,121.5418056,5.834205
16.7876389,121.5348611,5.834205
16.7845833,121.5415278,5.834205
16.7881944,121.5354167,5.834205
16.7854167,121.5384722,5.834205
16.78625,121.5368056,5.834205
16.7779167,121.5520833,5.834205
16.7876389,121.5376389,5.834205
16.7868056,121.53625,5.834205
16.7848611,121.5531944,5.834205
16.7840278,121.5415278,5.834205
16.7834722,121.5423611,5.834205
16.7909722,121.5326389,5.834205
16.7854167,121.5370833,5.834205
16.7859722,121.5365278,5.834205
16.7881944,121.5356944,5.834205
16.78625,121.53625,5.834205
16.7884722,121.5365278,5.834205
16.7881944,121.5309722,5.834205
16.7879167,121.5323611,5.834205
16.78625,121.5431944,5.834205
16.7826389,121.5429167,5.834205
16.7893056,121.5351389,5.834205
16.7893056,121.53375,5.834205
16.7868056,121.53375,5.834205
16.7859722,121.5373611,5.834205
16.78875,121.5331944,5.834205
16.7859722,121.5354167,5.834205
16.78625,121.5359722,5.834205
16.7879167,121.5370833,5.834205
16.7829167,121.5429167,5.834205
16.78375,121.5415278,5.834205
16.7859722,121.5334722,5.834205
16.7859722,121.5326389,5.834205
16.7848611,121.5381944,5.834205
16.7879167,121.5345833,5.834205
16.7884722,121.5343056,5.834205
16.7831944,121.5426389,5.834205
16.7859722,121.5376389,5.834205
16.7854167,121.5381944,5.834205
16.7884722,121.5356944,5.834205
16.7843056,121.5415278,5.834205
16.7876389,121.5373611,5.834205
16.7879167,121.5373611,5.834205
16.7851389,121.5370833,5.834205
16.7898611,121.5315278,5.834205
16.7868056,121.5318056,5.834205
16.7873611,121.5320833,5.834205
16.78625,121.5329167,5.834205
16.7870833,121.5323611,5.834205
16.7890278,121.5351389,5.834205
16.7876389,121.5331944,5.834205
16.7868056,121.5329167,5.834205
16.7876389,121.53375,5.834205
16.78625,121.5340278,5.834205
16.7859722,121.5340278,5.834205
16.7870833,121.5370833,5.834205
16.78375,121.54125,5.834205
16.7893056,121.5340278,5.834205
16.7818056,121.5409722,5.834205
16.7906944,121.5345833,5.834205
16.7859722,121.5343056,5.834205
16.7893056,121.5320833,5.834205
16.7870833,121.5351389,5.834205
16.78625,121.5354167,5.834205
16.7856944,121.5384722,5.834205
16.7826389,121.5418056,5.834205
16.7870833,121.5340278,5.834205
16.7851389,121.53625,5.834205
16.7873611,121.5368056,5.834205
16.7851389,121.5356944,5.834205
16.7884722,121.53625,5.834205
16.7873611,121.5334722,5.834205
16.7865278,121.5329167,5.834205
16.7865278,121.5356944,5.834205
16.7868056,121.5356944,5.834205
16.7865278,121.5348611,5.834205
16.7815278,121.5468056,5.834205
16.7901389,121.5351389,5.834205
16.7820833,121.5409722,5.834205
16.78375,121.5451389,5.834205
16.7859722,121.5345833,5.834205
16.7848611,121.5370833,5.834205
16.7826389,121.54125,5.834205
16.78875,121.5351389,5.834205
16.7868056,121.5331944,5.834205
16.7884722,121.5318056,5.834205
16.7881944,121.5373611,5.834205
16.7881944,121.5329167,5.834205
16.7831944,121.5431944,5.834205
16.7854167,121.5351389,5.834205
16.7868056,121.5326389,5.834205
16.78875,121.5359722,5.834205
16.7818056,121.54625,5.834205
16.7809722,121.5409722,5.834205
16.7873611,121.53125,5.834205
16.7851389,121.5351389,5.834205
16.7826389,121.5454167,5.834205
16.7895833,121.5345833,5.834205
16.7879167,121.5359722,5.834205
16.7884722,121.5348611,5.834205
16.7851389,121.5373611,5.834205
16.7826389,121.5415278,5.834205
16.7851389,121.5359722,5.834205
16.7873611,121.5348611,5.834205
16.7829167,121.5434722,5.834205
16.7881944,121.53125,5.834205
16.7893056,121.5343056,5.834205
16.7876389,121.5304167,5.834205
16.78375,121.5454167,5.834205
16.7823611,121.5415278,5.834205
16.7870833,121.5320833,5.834205
16.7868056,121.5315278,5.834205
16.7856944,121.5426389,5.834205
16.7865278,121.5376389,5.834205
16.7881944,121.5379167,5.834205
16.7881944,121.5331944,5.834205
16.7890278,121.5320833,5.834205
16.7895833,121.53125,5.834205
16.7890278,121.5443056,5.834205
16.7851389,121.5354167,5.834205
16.78625,121.5379167,5.834205
16.7859722,121.53875,5.834205
16.7851389,121.5426389,5.834205
16.7851389,121.5384722,5.834205
16.7848611,121.5356944,5.834205
16.7870833,121.5315278,5.834205
16.7851389,121.5348611,5.834205
16.78875,121.53125,5.834205
16.7881944,121.5318056,5.834205
16.7854167,121.5429167,5.834205
14.2156944,121.1609722,23.836374
14.2165278,121.1626389,23.836374
14.2170833,121.1640278,23.836374
14.2148611,121.1593056,23.836374
14.2165278,121.1618056,23.836374
14.21625,121.1634722,23.836374
14.2143056,121.1590278,23.836374
14.2170833,121.1631944,23.836374
14.2159722,121.16125,23.836374
14.2165278,121.1623611,23.836374
14.2143056,121.1598611,23.836374
14.2159722,121.1609722,23.836374
14.2148611,121.1590278,23.836374
14.2140278,121.1590278,23.836374
14.2134722,121.1593056,23.836374
14.2148611,121.1595833,23.836374
14.2165278,121.1631944,23.836374
14.2168056,121.16375,23.836374
14.2140278,121.1595833,23.836374
14.21625,121.1643056,23.836374
14.2156944,121.1626389,23.836374
14.2170833,121.16375,23.836374
14.21625,121.1623611,23.836374
14.2159722,121.1623611,23.836374
14.2145833,121.1590278,23.836374
14.2168056,121.1626389,23.836374
14.2148611,121.1606944,23.836374
14.2145833,121.1593056,23.836374
14.2145833,121.1595833,23.836374
14.2143056,121.1593056,23.836374
14.21625,121.16375,23.836374
14.2170833,121.1634722,23.836374
14.2168056,121.1631944,23.836374
10.5073611,122.5748611,1.367983
10.50625,122.5943056,1.367983
10.4920833,122.5656944,1.367983
10.4879167,122.57875,1.367983
10.4854167,122.5654167,1.367983
10.5143056,122.5773611,1.367983
10.4829167,122.5665278,1.367983
10.4818056,122.5659722,1.367983
10.4845833,122.5659722,1.367983
10.5070833,122.5643056,1.367983
10.50375,122.5656944,1.367983
10.4931944,122.5665278,1.367983
10.5059722,122.5859722,1.367983
10.5095833,122.5926389,1.367983
10.5009722,122.5776389,1.367983
10.4851389,122.5651389,1.367983
10.5048611,122.5748611,1.367983
10.4943056,122.5668056,1.367983
10.5095833,122.5643056,1.367983
10.4854167,122.5656944,1.367983
10.4873611,122.5729167,1.367983
10.4851389,122.5656944,1.367983
10.5004167,122.5659722,1.367983
10.5081944,122.5726389,1.367983
10.5068056,122.5804167,1.367983
10.50375,122.5659722,1.367983
10.48375,122.5715278,1.367983
10.4884722,122.5801389,1.367983
10.5031944,122.5656944,1.367983
10.5068056,122.5645833,1.367983
10.5059722,122.5931944,1.367983
10.5048611,122.5815278,1.367983
10.5045833,122.5693056,1.367983
10.5045833,122.5865278,1.367983
10.5151389,122.5718056,1.367983
10.4976389,122.5656944,1.367983
10.4823611,122.5706944,1.367983
10.5048611,122.5659722,1.367983
10.5104167,122.5793056,1.367983
10.4926389,122.5656944,1.367983
10.5065278,122.57125,1.367983
10.5031944,122.5659722,1.367983
10.5034722,122.5668056,1.367983
10.4868056,122.5656944,1.367983
10.5115278,122.5606944,1.367983
10.4995833,122.5676389,1.367983
10.5129167,122.5873611,1.367983
10.5076389,122.5829167,1.367983
10.5051389,122.5831944,1.367983
10.4981944,122.5659722,1.367983
10.4851389,122.5659722,1.367983
10.5143056,122.5698611,1.367983
10.48875,122.5665278,1.367983
10.50625,122.5823611,1.367983
10.4943056,122.5723611,1.367983
10.5159722,122.5665278,1.367983
10.48375,122.56375,1.367983
10.5156944,122.5868056,1.367983
10.4918056,122.5743056,1.367983
10.5093056,122.5629167,1.367983
10.5134722,122.5873611,1.367983
10.5129167,122.5876389,1.367983
10.4856944,122.5656944,1.367983
10.4809722,122.5676389,1.367983
10.5018056,122.5748611,1.367983
10.5004167,122.5723611,1.367983
10.4879167,122.5790278,1.367983
10.5059722,122.5826389,1.367983
10.5040278,122.5656944,1.367983
10.5026389,122.5790278,1.367983
10.5048611,122.5820833,1.367983
10.5059722,122.5668056,1.367983
10.5118056,122.5604167,1.367983
10.48625,122.5645833,1.367983
10.5093056,122.5623611,1.367983
10.4923611,122.5698611,1.367983
10.4843056,122.5654167,1.367983
10.5084722,122.5918056,1.367983
10.5048611,122.5751389,1.367983
10.5123611,122.5776389,1.367983
10.4984722,122.57125,1.367983
10.5045833,122.5951389,1.367983
10.49125,122.5740278,1.367983
10.5048611,122.5823611,1.367983
10.49875,122.5731944,1.367983
10.5045833,122.5829167,1.367983
10.5134722,122.5734722,1.367983
10.5009722,122.5881944,1.367983
10.5159722,122.5868056,1.367983
10.5051389,122.5881944,1.367983
10.5059722,122.5820833,1.367983
10.50625,122.5818056,1.367983
10.4993056,122.5790278,1.367983
10.48875,122.5809722,1.367983
10.5068056,122.5915278,1.367983
10.5131944,122.5873611,1.367983
10.5154167,122.5870833,1.367983
10.5065278,122.58125,1.367983
10.5059722,122.5879167,1.367983
10.4868056,122.5684722,1.367983
10.4998611,122.5726389,1.367983
10.4998611,122.5793056,1.367983
10.4790278,122.5676389,1.367983
10.5106944,122.5856944,1.367983
10.5068056,122.5901389,1.367983
10.4954167,122.5656944,1.367983
10.5043056,122.5765278,1.367983
10.5123611,122.5934722,1.367983
10.5076389,122.5643056,1.367983
10.5154167,122.57125,1.367983
10.5123611,122.5881944,1.367983
10.5134722,122.5909722,1.367983
10.5004167,122.5709722,1.367983
10.5048611,122.5826389,1.367983
10.4943056,122.5879167,1.367983
10.5101389,122.5640278,1.367983
10.5098611,122.5929167,1.367983
10.51875,122.5743056,1.367983
10.4998611,122.5731944,1.367983
10.50625,122.5820833,1.367983
10.5043056,122.5951389,1.367983
10.4781944,122.5681944,1.367983
10.51875,122.5745833,1.367983
10.4923611,122.56625,1.367983
10.5131944,122.5748611,1.367983
10.5070833,122.5648611,1.367983
10.5084722,122.5645833,1.367983
10.5026389,122.57875,1.367983
10.5081944,122.5645833,1.367983
10.4940278,122.5656944,1.367983
10.4881944,122.5795833,1.367983
10.5070833,122.5640278,1.367983
10.4918056,122.5734722,1.367983
10.5068056,122.5648611,1.367983
10.50375,122.5668056,1.367983
10.5040278,122.5873611,1.367983
10.5015278,122.5676389,1.367983
10.5123611,122.5718056,1.367983
10.4923611,122.5659722,1.367983
10.5118056,122.57375,1.367983
10.5095833,122.5790278,1.367983
10.5118056,122.5734722,1.367983
10.5020833,122.5745833,1.367983
10.5040278,122.5820833,1.367983
10.5143056,122.5695833,1.367983
10.5126389,122.5718056,1.367983
10.5154167,122.5701389,1.367983
10.5056944,122.5656944,1.367983
10.5098611,122.5784722,1.367983
10.5140278,122.5823611,1.367983
10.5056944,122.5648611,1.367983
10.4945833,122.5670833,1.367983
10.5070833,122.5681944,1.367983
10.5034722,122.5818056,1.367983
10.48625,122.5701389,1.367983
10.5051389,122.5879167,1.367983
10.4954167,122.5876389,1.367983
10.5026389,122.60125,1.367983
10.5054167,122.5873611,1.367983
10.5040278,122.5670833,1.367983
10.4926389,122.5659722,1.367983
10.50125,122.5776389,1.367983
10.51375,122.5759722,1.367983
10.4781944,122.5684722,1.367983
10.5018056,122.5745833,1.367983
10.50625,122.5934722,1.367983
10.4851389,122.5654167,1.367983
10.5076389,122.5809722,1.367983
10.4854167,122.5659722,1.367983
10.4845833,122.5740278,1.367983
10.4920833,122.5681944,1.367983
10.5145833,122.5651389,1.367983
10.4965278,122.5656944,1.367983
10.4981944,122.57125,1.367983
10.4801389,122.5681944,1.367983
10.4798611,122.5679167,1.367983
10.5195833,122.5776389,1.367983
10.5145833,122.5698611,1.367983
10.4881944,122.5781944,1.367983
10.5101389,122.5784722,1.367983
10.5098611,122.5643056,1.367983
10.4929167,122.5734722,1.367983
10.4984722,122.5656944,1.367983
10.5115278,122.5645833,1.367983
10.4798611,122.5690278,1.367983
10.51375,122.5770833,1.367983
10.5115278,122.5648611,1.367983
10.5040278,122.5826389,1.367983
10.4809722,122.5690278,1.367983
10.4873611,122.5723611,1.367983
10.47875,122.56625,1.367983
10.4956944,122.5656944,1.367983
10.4984722,122.58875,1.367983
10.5059722,122.5823611,1.367983
10.5134722,122.5745833,1.367983
10.4868056,122.5659722,1.367983
10.50125,122.5870833,1.367983
10.5123611,122.5659722,1.367983
10.50625,122.5720833,1.367983
10.4845833,122.5743056,1.367983
10.4859722,122.5645833,1.367983
10.4798611,122.56875,1.367983
10.51625,122.5893056,1.367983
10.5054167,122.5656944,1.367983
16.4940278,121.2931944,2.83141
16.49375,121.2956944,2.83141
16.4881944,121.3054167,2.83141
16.4901389,121.3081944,2.83141
16.4895833,121.3048611,2.83141
16.4945833,121.2926389,2.83141
16.4893056,121.3048611,2.83141
16.4929167,121.29375,2.83141
16.4906944,121.3068056,2.83141
16.4879167,121.3034722,2.83141
16.49375,121.2943056,2.83141
16.4909722,121.2998611,2.83141
